university_admission_code,university_code,university_name,institution_type,region,province,major_group_code,major_group_name,submajor_code,submajor_name,major_admission_code,major_code,major_name,admission_method,subject_combination,combination_group,cutoff_score,score_scale,cutoff_score_30,is_scale_40,weighted_subject,weighted_subject_factor,gender_requirement,honors_program,campus,cutoff_2021,cutoff_2022,cutoff_2023,cutoff_2024,years_observed,cutoff_avg_recent,cutoff_std_recent,cutoff_trend,history_ambiguous,job_category,mapping_basis,mapping_confidence,job_demand_level,job_posting_count,job_avg_salary_million,job_median_salary_million,job_avg_experience_months,note
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340121,7340121,Kinh doanh thương mại,THPTQG,A00,A,27.57,30,27.57,False,,,,,,27.9,27.7,27.35,27.57,4,27.54,0.14,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340121,7340121,Kinh doanh thương mại,THPTQG,A01,A,27.57,30,27.57,False,,,,,,27.9,27.7,27.35,27.57,4,27.54,0.14,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340121,7340121,Kinh doanh thương mại,THPTQG,D01,D,27.57,30,27.57,False,,,,,,27.9,27.7,27.35,27.57,4,27.54,0.14,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340121,7340121,Kinh doanh thương mại,THPTQG,D07,D,27.57,30,27.57,False,,,,,,27.9,27.7,27.35,27.57,4,27.54,0.14,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,A00,A,28.02,30,28.02,False,,,,,,28.1,28.1,27.65,28.02,4,27.92,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,A01,A,28.02,30,28.02,False,,,,,,28.1,28.1,27.65,28.02,4,27.92,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,D01,D,28.02,30,28.02,False,,,,,,28.1,28.1,27.65,28.02,4,27.92,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,D07,D,28.02,30,28.02,False,,,,,,28.1,28.1,27.65,28.02,4,27.92,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính - Ngân hàng,THPTQG,A00,A,27.3,30,27.3,False,,,,,,,27.25,27.1,27.3,3,27.22,0.08,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính - Ngân hàng,THPTQG,A01,A,27.3,30,27.3,False,,,,,,,27.25,27.1,27.3,3,27.22,0.08,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính - Ngân hàng,THPTQG,D01,D,27.3,30,27.3,False,,,,,,,27.25,27.1,27.3,3,27.22,0.08,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính - Ngân hàng,THPTQG,D07,D,27.3,30,27.3,False,,,,,,,27.25,27.1,27.3,3,27.22,0.08,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340204,7340204,Bảo hiểm,THPTQG,A00,A,26.71,30,26.71,False,,,,,,27.0,26.4,26.4,26.71,4,26.5,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340204,7340204,Bảo hiểm,THPTQG,A01,A,26.71,30,26.71,False,,,,,,27.0,26.4,26.4,26.71,4,26.5,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340204,7340204,Bảo hiểm,THPTQG,D01,D,26.71,30,26.71,False,,,,,,27.0,26.4,26.4,26.71,4,26.5,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340204,7340204,Bảo hiểm,THPTQG,D07,D,26.71,30,26.71,False,,,,,,27.0,26.4,26.4,26.71,4,26.5,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,A00,A,27.29,30,27.29,False,,,,,,,27.4,27.05,27.29,3,27.25,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,A01,A,27.29,30,27.29,False,,,,,,,27.4,27.05,27.29,3,27.25,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,D01,D,27.29,30,27.29,False,,,,,,,27.4,27.05,27.29,3,27.25,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,D07,D,27.29,30,27.29,False,,,,,,,27.4,27.05,27.29,3,27.25,0.15,Ổn định,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340302,7340302,Kiểm toán,THPTQG,A00,A,27.79,30,27.79,False,,,,,,28.1,28.15,27.2,27.79,4,27.71,0.39,Tăng,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340302,7340302,Kiểm toán,THPTQG,A01,A,27.79,30,27.79,False,,,,,,28.1,28.15,27.2,27.79,4,27.71,0.39,Tăng,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340302,7340302,Kiểm toán,THPTQG,D01,D,27.79,30,27.79,False,,,,,,28.1,28.15,27.2,27.79,4,27.71,0.39,Tăng,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kế toán - Kiểm toán,,,7340302,7340302,Kiểm toán,THPTQG,D07,D,27.79,30,27.79,False,,,,,,28.1,28.15,27.2,27.79,4,27.71,0.39,Tăng,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340401,7340401,Khoa học quản lý,THPTQG,A00,A,27.1,30,27.1,False,,,,,,27.2,26.85,27.05,27.1,4,27.0,0.11,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340401,7340401,Khoa học quản lý,THPTQG,A01,A,27.1,30,27.1,False,,,,,,27.2,26.85,27.05,27.1,4,27.0,0.11,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340401,7340401,Khoa học quản lý,THPTQG,D01,D,27.1,30,27.1,False,,,,,,27.2,26.85,27.05,27.1,4,27.0,0.11,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340401,7340401,Khoa học quản lý,THPTQG,D07,D,27.1,30,27.1,False,,,,,,27.2,26.85,27.05,27.1,4,27.0,0.11,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7340403,7340403,Quản lý công,THPTQG,A00,A,26.96,30,26.96,False,,,,,,27.2,26.6,26.75,26.96,4,26.77,0.15,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7340403,7340403,Quản lý công,THPTQG,A01,A,26.96,30,26.96,False,,,,,,27.2,26.6,26.75,26.96,4,26.77,0.15,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7340403,7340403,Quản lý công,THPTQG,D01,D,26.96,30,26.96,False,,,,,,,,26.75,26.96,2,26.86,0.11,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7340403,7340403,Quản lý công,THPTQG,D07,D,26.96,30,26.96,False,,,,,,27.2,26.6,26.75,26.96,4,26.77,0.15,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Nhân sự - Hành chính,,,7340404,7340404,Quản trị nhân lực,THPTQG,A00,A,27.25,30,27.25,False,,,,,,27.7,27.45,27.1,27.25,4,27.27,0.14,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Nhân sự - Hành chính,,,7340404,7340404,Quản trị nhân lực,THPTQG,A01,A,27.25,30,27.25,False,,,,,,27.7,27.45,27.1,27.25,4,27.27,0.14,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Nhân sự - Hành chính,,,7340404,7340404,Quản trị nhân lực,THPTQG,D01,D,27.25,30,27.25,False,,,,,,27.7,27.45,27.1,27.25,4,27.27,0.14,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Nhân sự - Hành chính,,,7340404,7340404,Quản trị nhân lực,THPTQG,D07,D,27.25,30,27.25,False,,,,,,27.7,27.45,27.1,27.25,4,27.27,0.14,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340405,7340405,Hệ thống thông tin quản lý,THPTQG - Thang 40,A00,A,36.36,40,27.27,True,Toán,2.0,,,,27.5,27.5,27.11,27.27,4,27.29,0.16,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340405,7340405,Hệ thống thông tin quản lý,THPTQG - Thang 40,A01,A,36.36,40,27.27,True,Toán,2.0,,,,27.5,27.5,27.11,27.27,4,27.29,0.16,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340405,7340405,Hệ thống thông tin quản lý,THPTQG - Thang 40,D01,D,36.36,40,27.27,True,Toán,2.0,,,,27.5,27.5,27.11,27.27,4,27.29,0.16,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340405,7340405,Hệ thống thông tin quản lý,THPTQG - Thang 40,D07,D,36.36,40,27.27,True,Toán,2.0,,,,27.5,27.5,27.11,27.27,4,27.29,0.16,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340409,7340409,Quản lý dự án,THPTQG,A00,A,27.15,30,27.15,False,,,,,,27.5,27.3,27.15,27.15,4,27.2,0.07,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340409,7340409,Quản lý dự án,THPTQG,A01,A,27.15,30,27.15,False,,,,,,27.5,27.3,27.15,27.15,4,27.2,0.07,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340409,7340409,Quản lý dự án,THPTQG,D01,D,27.15,30,27.15,False,,,,,,27.5,27.3,27.15,27.15,4,27.2,0.07,Ổn định,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340409,7340409,Quản lý dự án,THPTQG,D07,D,27.15,30,27.15,False,,,,,,,,,27.15,1,27.15,,Không đủ dữ liệu,False,kinh_doanh_bán_hàng_chăm_sóc_khách_hàng,major_group_rule,medium,Rất cao,8212.0,17.334882583170256,14.0,12.710789089137847,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,A00,A,26.91,30,26.91,False,,,,,,27.1,26.3,26.6,26.91,4,26.6,0.25,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,A01,A,26.91,30,26.91,False,,,,,,27.1,26.3,26.6,26.91,4,26.6,0.25,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,D01,D,26.91,30,26.91,False,,,,,,27.1,26.3,26.6,26.91,4,26.6,0.25,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,D07,D,26.91,30,26.91,False,,,,,,27.1,26.3,26.6,26.91,4,26.6,0.25,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Báo chí - Marketing - Quảng cáo - PR,,,7380107,7380107,Luật kinh tế,THPTQG,A00,A,27.05,30,27.05,False,,,,,,27.1,27.0,26.85,27.05,4,26.97,0.08,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Báo chí - Marketing - Quảng cáo - PR,,,7380107,7380107,Luật kinh tế,THPTQG,A01,A,27.05,30,27.05,False,,,,,,27.1,27.0,26.85,27.05,4,26.97,0.08,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Báo chí - Marketing - Quảng cáo - PR,,,7380107,7380107,Luật kinh tế,THPTQG,D01,D,27.05,30,27.05,False,,,,,,27.1,27.0,26.85,27.05,4,26.97,0.08,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Báo chí - Marketing - Quảng cáo - PR,,,7380107,7380107,Luật kinh tế,THPTQG,D07,D,27.05,30,27.05,False,,,,,,27.1,27.0,26.85,27.05,4,26.97,0.08,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480101,7480101,Khoa học máy tính,THPTQG - Thang 40,A00,A,35.55,40,26.66,True,Toán,2.0,,,,27.0,26.7,26.51,26.66,4,26.62,0.08,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480101,7480101,Khoa học máy tính,THPTQG - Thang 40,A01,A,35.55,40,26.66,True,Toán,2.0,,,,27.0,26.7,26.51,26.66,4,26.62,0.08,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480101,7480101,Khoa học máy tính,THPTQG - Thang 40,D01,D,35.55,40,26.66,True,Toán,2.0,,,,,,26.51,26.66,2,26.59,0.07,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480101,7480101,Khoa học máy tính,THPTQG - Thang 40,D07,D,35.55,40,26.66,True,Toán,2.0,,,,27.0,26.7,26.51,26.66,4,26.62,0.08,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7480104,7480104,Hệ thống thông tin,THPTQG - Thang 40,A00,A,35.94,40,26.96,True,Toán,2.0,,,,,,,26.96,1,26.96,,Không đủ dữ liệu,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7480104,7480104,Hệ thống thông tin,THPTQG - Thang 40,A01,A,35.94,40,26.96,True,Toán,2.0,,,,,,,26.96,1,26.96,,Không đủ dữ liệu,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7480104,7480104,Hệ thống thông tin,THPTQG - Thang 40,D01,D,35.94,40,26.96,True,Toán,2.0,,,,,,,26.96,1,26.96,,Không đủ dữ liệu,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7480104,7480104,Hệ thống thông tin,THPTQG - Thang 40,D07,D,35.94,40,26.96,True,Toán,2.0,,,,,,,26.96,1,26.96,,Không đủ dữ liệu,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480201,7480201,Công nghệ thông tin,THPTQG - Thang 40,A00,A,35.17,40,26.38,True,Toán,2.0,,,,27.3,27.0,26.48,26.38,4,26.62,0.27,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480201,7480201,Công nghệ thông tin,THPTQG - Thang 40,A01,A,35.17,40,26.38,True,Toán,2.0,,,,27.3,27.0,26.48,26.38,4,26.62,0.27,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480201,7480201,Công nghệ thông tin,THPTQG - Thang 40,D01,D,35.17,40,26.38,True,Toán,2.0,,,,27.3,27.0,26.48,26.38,4,26.62,0.27,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480201,7480201,Công nghệ thông tin,THPTQG - Thang 40,D07,D,35.17,40,26.38,True,Toán,2.0,,,,27.3,27.0,26.48,26.38,4,26.62,0.27,Ổn định,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
KHA,KHA,Đại Học Kinh Tế Quốc Dân,,,,,Công nghệ thông tin - Tin học,,,7480202,7480202,An toàn thông tin,THPTQG - Thang 40,A00,A,35.0,40,26.25,True,Toán,2.0,,,,,,,26.25,1,26.25,,Không đủ dữ liệu,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,Môn Toán hệ số 2
